Source,Target
328167488816,150276025998
185652711502613,150276025998
115400458597887,150276025998
75834228712,150276025998
115673336230,150276025998
286845273454,150276025998
82424113013,150276025998
39248997452,150276025998
27441929689,150276025998
156704949150,150276025998
206550166028757,150276025998
188241399817,150276025998
107354852625601,150276025998
114888214069,150276025998
328167488816,150276025998
119549148231419,159973984046492
145688252118850,159973984046492
126637230700921,159973984046492
43039921778,159973984046492
112179182107,159973984046492
360776142755,159973984046492
99686569869,159973984046492
241883609155708,159973984046492
118819124969999,159973984046492
351726077260,159973984046492
51613191805,159973984046492
358506570886732,159973984046492
129905800357314,159973984046492
128253923864816,159973984046492
177097618983638,159973984046492
132927116794173,159973984046492
71496318612,159973984046492
137213299661285,159973984046492
118914714168,159973984046492
383291795036385,159973984046492
388378394524013,159973984046492
168095913095,159973984046492
106628409154,159973984046492
107436500574,159973984046492
88270572050,159973984046492
86301209824,159973984046492
119715131421572,159973984046492
147756181285,159973984046492
88669353280,159973984046492
16143524090,159973984046492
12773669021,159973984046492
111493755544672,159973984046492
203628976327621,159973984046492
108015285893929,159973984046492
267291816625307,159973984046492
424198824299332,159973984046492
172509799560,159973984046492
108548369169571,159973984046492
106033412769633,159973984046492
218102694885247,159973984046492
132950960136736,159973984046492
99044554628,159973984046492
188411337846224,159973984046492
306258430840,159973984046492
295495530572,159973984046492
108179862556870,159973984046492
86747094383,159973984046492
203950036281968,159973984046492
161115530583782,159973984046492
111289375555177,159973984046492
178153698897677,159973984046492
129266370428907,137475409988
38926529611,137475409988
148847765237941,128048767237085
176063032413299,128048767237085
130912793621553,128048767237085
217512775360,128048767237085
107549187398,128048767237085
109921562664,190903264283217
108040052557891,117337008282880
121080107902834,117337008282880
270965199371,117337008282880
51334529153,117337008282880
9321268761,117337008282880
38548723445,117337008282880
207564985499,117337008282880
35194384823,117337008282880
46628365350,117337008282880
188059098496,117337008282880
177719120824,141810372500857
598667513517486,141810372500857
168750156483104,131007460251579
21419600870,177056161472
112034005480717,177056161472
104880066216147,177056161472
104000696302927,177056161472
130272470319155,117565118268588
115493378496000,188700023266
217512775360,188700023266
119296828086122,188700023266
133784809970326,188700023266
482000678478366,188700023266
108144905905839,188700023266
118039799878,188700023266
281719581883431,188700023266
41647037199,188700023266
118973044857912,188700023266
113470526913,188700023266
137028416139,188700023266
163319190243,188700023266
298533368880,188700023266
21372690896,188700023266
1426990977527942,188700023266
168166203296270,188700023266
231329976955430,188700023266
101924705247,188700023266
26633613400,188700023266
240225649368919,188700023266
321786924545794,188700023266
7084005675,188700023266
174179219354091,188700023266
64897566856,188700023266
159403248441,188700023266
18870062776,188700023266
148093545231004,188700023266
318517048201348,188700023266
559553587397477,188700023266
143664199098284,188700023266
135578283226835,188700023266
90245883058,188700023266
169790033208228,188700023266
6296252634,188700023266
6193904573,188700023266
119200448178678,188700023266
259071070811691,188700023266
59333340795,188700023266
7220226626,188700023266
148691295202161,188700023266
166996923995,188700023266
316679705041625,188700023266
364725210593,188700023266
21557622350,188700023266
494645843911433,188700023266
162831917152667,188700023266
140882965948651,188700023266
188250647857514,188700023266
199958480087937,188700023266
139729956046003,188700023266
409016542497813,188700023266
106051856095547,188700023266
154629261225181,188700023266
117151421641114,188700023266
23898706510,188700023266
226273914049594,188700023266
149753268438354,188700023266
283947318285573,188700023266
141333672567613,188700023266
275979005766302,188700023266
235652786455024,188700023266
285356191477526,188700023266
130272470319155,188700023266
203869929680563,191266395826
330462970503,191266395826
203869929680563,191266395826
330462970503,191266395826
17786732025,210415925715475
134410103229,210415925715475
151071684933933,210415925715475
24472055070,210415925715475
169957996365933,210415925715475
117068558436605,210415925715475
6209532642,210415925715475
17182384243,210415925715475
122918434430242,210415925715475
311426478894426,210415925715475
114850341928292,210415925715475
172122241940,210415925715475
162344470464190,210415925715475
97718891145,210415925715475
25504687016,210415925715475
203920126327728,210415925715475
185191124744,210415925715475
112241148809803,210415925715475
126711250717752,210415925715475
71740934810,210415925715475
123923381240,210415925715475
20959866432,210415925715475
14800539662,210415925715475
181470001529,210415925715475
106999889371610,210415925715475
77129071452,210415925715475
41730455736,210415925715475
185903251734,210415925715475
286845273454,210415925715475
120306594686397,210415925715475
7906909729,210415925715475
53564292641,210415925715475
36820663206,210415925715475
141614244531,210415925715475
33439488728,210415925715475
21410634615,210415925715475
167709649953367,210415925715475
375748209389,210415925715475
120616377984868,210415925715475
28859306498,210415925715475
248859234341,210415925715475
114069717144,210415925715475
177835038920267,210415925715475
131934066841491,210415925715475
193151377398633,210415925715475
197336700291798,210415925715475
45662085395,210415925715475
141824615837545,210415925715475
55123734674,210415925715475
127814213963068,210415925715475
123154974422147,210415925715475
193548537311,210415925715475
115104758507980,210415925715475
94421890077,210415925715475
39523792780,210415925715475
44363921850,210415925715475
128969973814087,210415925715475
102054689448,210415925715475
63541433909,210415925715475
372331277768,210415925715475
109247667449,210415925715475
63938193457,210415925715475
110245811538,210415925715475
13539254023,210415925715475
108424279189115,210415925715475
21966448087,210415925715475
24737751182,210415925715475
5863091683,210415925715475
27566611155,210415925715475
159629621424,210415925715475
24547752280,210415925715475
397305463664814,210415925715475
173429212678086,210415925715475
21557622350,210415925715475
61277478605,210415925715475
63445693036,210415925715475
127265500654716,210415925715475
39875583837,210415925715475
119233541485361,210415925715475
217512775360,210415925715475
174567965977685,210415925715475
27630567432,210415925715475
115535341805950,210415925715475
155273821174084,210415925715475
46047963146,210415925715475
153817204635459,210415925715475
146697876130,241807683831
312835298768257,80852773890
135208738653,80852773890
179983608727026,80852773890
113109208703114,80852773890
20534666726,80852773890
118337671518735,80852773890
381607171894901,80852773890
24922591487,80852773890
109537325739886,80852773890
162417473912590,80852773890
110513272412787,80852773890
118914714168,80852773890
271250988924,80852773890
118595534820944,80852773890
173468405998540,155511087836445
112972905637,155511087836445
113641025391861,155511087836445
139677916059390,155511087836445
125003624233592,155511087836445
155227711252645,100119563368518
206893529351437,100119563368518
118249284857549,100119563368518
56658262431,100119563368518
91972469095,100119563368518
198144911296,100119563368518
134952448860,100119563368518
136712796871,100119563368518
345720618841883,100119563368518
217890604912471,100119563368518
39353577740,100119563368518
111487612225256,100119563368518
112774168738149,100119563368518
130426567047994,100119563368518
128968690462108,100119563368518
107307585973525,100119563368518
105379056197570,100119563368518
124385237589969,100119563368518
171640874677,100119563368518
36181031576,100119563368518
155227711252645,100119563368518
206893529351437,100119563368518
118249284857549,100119563368518
56658262431,100119563368518
91972469095,100119563368518
198144911296,100119563368518
134952448860,100119563368518
136712796871,100119563368518
345720618841883,100119563368518
217890604912471,100119563368518
39353577740,100119563368518
111487612225256,100119563368518
112774168738149,100119563368518
130426567047994,100119563368518
128968690462108,100119563368518
107307585973525,100119563368518
105379056197570,100119563368518
124385237589969,100119563368518
171640874677,100119563368518
36181031576,100119563368518
110863802286500,128968690462108
111487612225256,128968690462108
105379056197570,128968690462108
107307585973525,128968690462108
171640874677,128968690462108
100119563368518,128968690462108
131594276909850,147237758640546
109409789076709,147237758640546
194388680581,147237758640546
213837388664023,147237758640546
99625786243,147237758640546
178054762232835,147237758640546
351542818264903,147237758640546
138593659515915,147237758640546
111584758897205,147237758640546
152997778043858,147237758640546
125652177493497,147237758640546
418799181518344,147237758640546
451216388255002,147237758640546
177635079023685,147237758640546
144634878939090,147237758640546
255011576610,147237758640546
7906909729,147237758640546
119230548125254,147237758640546
366550412057,147237758640546
102039435820,147237758640546
102386496554981,147237758640546
404797722899270,147237758640546
32214378544,147237758640546
175349692584188,147237758640546
254944357948988,147237758640546
87235904374,147237758640546
124505700976993,147237758640546
309162100330,147237758640546
82372041043,147237758640546
132017996909563,147237758640546
218400324880397,147237758640546
305896516150088,147237758640546
110205844069,147237758640546
104880066216147,147237758640546
179240908801171,147237758640546
182583838434419,147237758640546
45097098107,147237758640546
185501368224633,147237758640546
21181017537,147237758640546
202889096388057,147237758640546
36181031576,112381272159132
189996864364890,112381272159132
108055638819,112381272159132
129412630404107,114118298618849
409817035700654,114118298618849
172577556131201,126053197435728
128705040614635,54878442430
301560169960469,54878442430
186168331519507,54878442430
337198219654897,54878442430
296562641495,54878442430
267058686639391,54878442430
104971669761,54878442430
109845659106125,54878442430
168307619849907,54878442430
164215106993072,54878442430
268994474537,54878442430
197696100272870,54878442430
115913605119371,54878442430
189144589626,54878442430
154622664558278,54878442430
128350883877187,54878442430
318849335195,54878442430
72129807477,54878442430
218536428405,54878442430
104063314013,54878442430
119728834705995,135660219829927
121252287888676,135660219829927
32799979557,135660219829927
8800570812,135660219829927
51588552750,135660219829927
14388874594,135660219829927
138442149540619,135660219829927
5690192277,135660219829927
93883442147,135660219829927
296356248062,211306685884
204961811394,211306685884
6843624866,211306685884
1428318240773012,104623154827
167457692003,104623154827
191664564184,104623154827
161364983900807,104623154827
173468405998540,104623154827
616062095137130,104623154827
445529015506622,104623154827
106718969393221,104623154827
127459665481,104623154827
191390764282214,104623154827
111879105549842,104623154827
10150149778940228,104623154827
357826664233204,104623154827
112265192156605,104623154827
174878359222202,104623154827
149051171835953,104623154827
135823747913,104623154827
403231913033121,104623154827
166410086748431,104623154827
147300841948686,104623154827
145785575475672,104623154827
488628711190373,104623154827
15932409357,104623154827
201731056533488,104623154827
100586156800912,104623154827
435070346599469,104623154827
116981901669535,104623154827
398757490729,104623154827
255815637776652,104623154827
69029185554,104623154827
261565740587853,104623154827
38381972886,104623154827
196943716994715,104623154827
25916954990,104623154827
214030472030203,104623154827
112815125149,104623154827
207498472604589,104623154827
114044090819,104623154827
12690173701,104623154827
167942612253,104623154827
1428318240773012,104623154827
167457692003,104623154827
191664564184,104623154827
161364983900807,104623154827
173468405998540,104623154827
616062095137130,104623154827
445529015506622,104623154827
106718969393221,104623154827
127459665481,104623154827
191390764282214,104623154827
111879105549842,104623154827
10150149778940228,104623154827
357826664233204,104623154827
112265192156605,104623154827
174878359222202,104623154827
149051171835953,104623154827
135823747913,104623154827
403231913033121,104623154827
166410086748431,104623154827
147300841948686,104623154827
145785575475672,104623154827
488628711190373,104623154827
15932409357,104623154827
201731056533488,104623154827
100586156800912,104623154827
435070346599469,104623154827
116981901669535,104623154827
398757490729,104623154827
255815637776652,104623154827
69029185554,104623154827
261565740587853,104623154827
38381972886,104623154827
196943716994715,104623154827
25916954990,104623154827
214030472030203,104623154827
112815125149,104623154827
207498472604589,104623154827
114044090819,104623154827
12690173701,104623154827
167942612253,104623154827
92982475411,275022556260
40027521936,275022556260
8651510029,275022556260
8303218826,275022556260
208043415897893,275022556260
100339716687434,275022556260
179681458787127,275022556260
46421312819,275022556260
9098498615,275022556260
7608631709,275022556260
79775744089,275022556260
282382643355,275022556260
147350102534,275022556260
292765744685,275022556260
157397700987895,275022556260
332113686997,275022556260
157778210949893,275022556260
87608181900,275022556260
249773571717031,275022556260
7092621023,275022556260
62494012964,275022556260
294843047214211,275022556260
109576202393664,275022556260
119398697203,275022556260
176607319086455,275022556260
71461251696,275022556260
86574404635,275022556260
44681962005,275022556260
36211311648,275022556260
24609282673,275022556260
5660597307,275022556260
69116329538,275022556260
22092443056,275022556260
159616034235,275022556260
17648521247,275022556260
22030722560,275022556260
6979393237,275022556260
7270241753,275022556260
167641889920409,275022556260
133606126875,275022556260
20531316728,275022556260
98610991736,275022556260
22207837396,275022556260
111429298916095,275022556260
210633121914,275022556260
30788278263,275022556260
175041395841678,275022556260
35081934145,275022556260
6578860909,275022556260
368663632275,275022556260
39523792780,275022556260
377020906549,275022556260
111004853728,275022556260
112936425387489,275022556260
10435416547,275022556260
69058003357,275022556260
339438082686,275022556260
95673415694,275022556260
192904070323,275022556260
59303863467,275022556260
30910012327,275022556260
129018670661,275022556260
113970468613229,275022556260
81646056159,275022556260
58536127870,275022556260
56977105295,275022556260
100580455372,275022556260
49014708749,275022556260
121182137929162,275022556260
92982475411,275022556260
40027521936,275022556260
8651510029,275022556260
8303218826,275022556260
208043415897893,275022556260
100339716687434,275022556260
179681458787127,275022556260
46421312819,275022556260
9098498615,275022556260
7608631709,275022556260
79775744089,275022556260
282382643355,275022556260
147350102534,275022556260
292765744685,275022556260
157397700987895,275022556260
332113686997,275022556260
157778210949893,275022556260
87608181900,275022556260
249773571717031,275022556260
7092621023,275022556260
62494012964,275022556260
294843047214211,275022556260
109576202393664,275022556260
119398697203,275022556260
176607319086455,275022556260
71461251696,275022556260
86574404635,275022556260
44681962005,275022556260
36211311648,275022556260
24609282673,275022556260
5660597307,275022556260
69116329538,275022556260
22092443056,275022556260
159616034235,275022556260
17648521247,275022556260
22030722560,275022556260
6979393237,275022556260
7270241753,275022556260
167641889920409,275022556260
133606126875,275022556260
20531316728,275022556260
98610991736,275022556260
22207837396,275022556260
111429298916095,275022556260
210633121914,275022556260
30788278263,275022556260
175041395841678,275022556260
35081934145,275022556260
6578860909,275022556260
368663632275,275022556260
39523792780,275022556260
377020906549,275022556260
111004853728,275022556260
112936425387489,275022556260
10435416547,275022556260
69058003357,275022556260
339438082686,275022556260
95673415694,275022556260
192904070323,275022556260
59303863467,275022556260
30910012327,275022556260
129018670661,275022556260
113970468613229,275022556260
81646056159,275022556260
58536127870,275022556260
56977105295,275022556260
100580455372,275022556260
49014708749,275022556260
121182137929162,275022556260
321103911256433,113944594281
107021822665830,113944594281
376276649168,113944594281
10150158735880173,113944594281
55675557620,113944594281
334763419880120,113944594281
231305933552055,163814967947
10150091582955244,163814967947
236309049762686,163814967947
34497459385,163814967947
193381990701964,163814967947
265861803450833,163814967947
148553508529699,163814967947
377388662375050,163814967947
428094193928652,163814967947
161614945657,163814967947
61076615946,163814967947
79559668108,163814967947
121723994480,163814967947
116923665003421,163814967947
100227508805,163814967947
122720303663,163814967947
120236794660535,163814967947
314811345304167,163814967947
225166327617332,163814967947
170494096341847,163814967947
167506282902,163814967947
96674983031,163814967947
173363496060835,163814967947
17637708963,163814967947
350527681652581,163814967947
250879631696879,163814967947
174146199277173,163814967947
146880745368466,163814967947
332844125292,163814967947
116760128355819,163814967947
129604105274,163814967947
89091468570,163814967947
204244719590008,163814967947
72129807477,163814967947
318610258288,163814967947
153629268005718,163814967947
74033785242,163814967947
110675902287053,163814967947
88483873643,163814967947
211648118860342,163814967947
389400057835897,92879991912
31160214090,92879991912
145446168884202,92879991912
353851465130,92879991912
43060543381,92879991912
272275386159052,92879991912
154656324666821,92879991912
103115711038,92879991912
187067081400920,92879991912
92879991912,92879991912
133907633346067,92879991912
39442131319,92879991912
168339583214684,92879991912
327572410612813,49430937739
161782233875907,49430937739
384075301642248,49430937739
154573581300349,49430937739
115675345125953,49430937739
575840969106439,49430937739
132818543424478,49430937739
154151661273789,49430937739
172735436104697,49430937739
140541675690,49430937739
146402732099906,49430937739
300816675617,49430937739
238602116197319,49430937739
102858464800,49430937739
35818614309,49430937739
153921871314005,49430937739
227373327278728,49430937739
116109768449790,49430937739
296362837353,49430937739
34108750742,49430937739
110373565647356,49430937739
143086312422396,49430937739
231458440209285,49430937739
169310386422887,49430937739
419930001354746,49430937739
159475094169277,49430937739
235863366747,49430937739
104395904168,49430937739
198719396814751,49430937739
10101389697,49430937739
313360762678,49430937739
266446190045868,49430937739
176261632403105,49430937739
340197469351668,109249352433224
68319127058,109249352433224
283837196892,109249352433224
34594777034,109249352433224
55965822396,109249352433224
35100253398,109249352433224
19978643313,109249352433224
340197469351668,109249352433224
68319127058,109249352433224
283837196892,109249352433224
34594777034,109249352433224
55965822396,109249352433224
35100253398,109249352433224
19978643313,109249352433224
175069239615,217055348116
122356577802844,217055348116
276061115757955,152695281448271
112311405498353,152695281448271
408737395633,152695281448271
142877832425444,152695281448271
202694486436735,152695281448271
262767607167810,152695281448271
212840266304,152695281448271
508449695873598,152695281448271
111206562237780,152695281448271
110970515624795,152695281448271
123635267708955,152695281448271
164398920246459,152695281448271
385535656275,152695281448271
345383658897653,152695281448271
154720817899800,152695281448271
175543219154850,152695281448271
115619181875366,152695281448271
112036738822562,152695281448271
82295304916,173117182710202
337637849618668,162135763805518
375179439170417,162135763805518
237151022985258,162135763805518
94563137412,162135763805518
142459335768766,162135763805518
337637849618668,162135763805518
375179439170417,162135763805518
237151022985258,162135763805518
94563137412,162135763805518
142459335768766,162135763805518
104725026293796,167895873222574
11023649836,41730455736
79647422842,41730455736
111034218919589,41730455736
111649348951,41730455736
73284480829,273427261352
73284480829,273427261352
133173945836,96952742358
61270553970,96952742358
19978643313,96952742358
111935488821794,96952742358
76381203210,96952742358
177170963650,96952742358
39523792780,96952742358
18325080777,96952742358
97661261899,96952742358
21268604974,96952742358
110762143855,96952742358
222890830413,96952742358
12292380420,96952742358
476562755793012,107883926768
184718360939,107883926768
89033370735,107883926768
106843036179,107883926768
9034820804,107883926768
50041802208,107883926768
18938064984,107883926768
209123339112078,107883926768
5281959998,107883926768
76053353471,107883926768
18468761129,107883926768
45862199278,107883926768
12566691349,107883926768
120945717945722,107883926768
58505023811,107883926768
202663812353,107883926768
33103879393,107883926768
131919125415,107883926768
114696805612,107883926768
16126780553,107883926768
32738554656,107883926768
152742657361,107883926768
248182141646,107883926768
153924901307555,107883926768
207901812670026,107883926768
106583587576,107883926768
49685584726,107883926768
156032491105469,107883926768
105269730781,107883926768
21177444489,107883926768
8383249175,107883926768
15642947628,107883926768
31911516300,107883926768
71732171142,107883926768
54158361578,107883926768
191631820880207,107883926768
40137210582,107883926768
297034290395902,107883926768
71972158056,107883926768
76349062671,107883926768
115975555089521,107883926768
105647525594,107883926768
179213043533,107883926768
5518834980,107883926768
14516439825,107883926768
43686645956,107883926768
430718456985165,107883926768
53754642881,107883926768
118507562475,107883926768
181746161847251,107883926768
59306617060,107883926768
405118032926037,107883926768
376209892862,107883926768
203975576014,107883926768
193088087988,107883926768
104278158168,107883926768
83933460107,107883926768
138536716181080,107883926768
22692069136,107883926768
170227609688100,107883926768
70629772879,107883926768
157743410942653,107883926768
41582444739,107883926768
42008174724,107883926768
26972635472,107883926768
20247934971,107883926768
115293181825429,107883926768
19827608162,107883926768
184909978189917,107883926768
168901976473329,107883926768
218549691542399,107883926768
141893539211697,107883926768
146315506912,107883926768
473092895696,107883926768
253591661347566,107883926768
5181544105,107883926768
312786093943,107883926768
86973707921,107883926768
34259013420,107883926768
216941884988930,107883926768
51850479973,107883926768
68863027747,107883926768
179336855454597,107883926768
120390187974300,107883926768
19457049254,107883926768
180341268753,107883926768
48713703067,107883926768
60894670532,107883926768
22433917219,107883926768
17648521247,107883926768
21435141328,107883926768
39677118233,107883926768
74100576336,107883926768
95926963131,107883926768
76778137323,107883926768
32536990172,107883926768
476562755793012,107883926768
184718360939,107883926768
89033370735,107883926768
106843036179,107883926768
9034820804,107883926768
50041802208,107883926768
18938064984,107883926768
209123339112078,107883926768
5281959998,107883926768
76053353471,107883926768
18468761129,107883926768
45862199278,107883926768
12566691349,107883926768
120945717945722,107883926768
58505023811,107883926768
202663812353,107883926768
33103879393,107883926768
131919125415,107883926768
114696805612,107883926768
16126780553,107883926768
32738554656,107883926768
152742657361,107883926768
248182141646,107883926768
153924901307555,107883926768
207901812670026,107883926768
106583587576,107883926768
49685584726,107883926768
156032491105469,107883926768
105269730781,107883926768
21177444489,107883926768
8383249175,107883926768
15642947628,107883926768
31911516300,107883926768
71732171142,107883926768
54158361578,107883926768
191631820880207,107883926768
40137210582,107883926768
297034290395902,107883926768
71972158056,107883926768
76349062671,107883926768
115975555089521,107883926768
105647525594,107883926768
179213043533,107883926768
5518834980,107883926768
14516439825,107883926768
43686645956,107883926768
430718456985165,107883926768
53754642881,107883926768
118507562475,107883926768
181746161847251,107883926768
59306617060,107883926768
405118032926037,107883926768
376209892862,107883926768
203975576014,107883926768
193088087988,107883926768
104278158168,107883926768
83933460107,107883926768
138536716181080,107883926768
22692069136,107883926768
170227609688100,107883926768
70629772879,107883926768
157743410942653,107883926768
41582444739,107883926768
42008174724,107883926768
26972635472,107883926768
20247934971,107883926768
115293181825429,107883926768
19827608162,107883926768
184909978189917,107883926768
168901976473329,107883926768
218549691542399,107883926768
141893539211697,107883926768
146315506912,107883926768
473092895696,107883926768
253591661347566,107883926768
5181544105,107883926768
312786093943,107883926768
86973707921,107883926768
34259013420,107883926768
216941884988930,107883926768
51850479973,107883926768
68863027747,107883926768
179336855454597,107883926768
120390187974300,107883926768
19457049254,107883926768
180341268753,107883926768
48713703067,107883926768
60894670532,107883926768
22433917219,107883926768
17648521247,107883926768
21435141328,107883926768
39677118233,107883926768
74100576336,107883926768
95926963131,107883926768
76778137323,107883926768
32536990172,107883926768
218490393696,194431760604876
118389648400,194431760604876
237832239586645,194431760604876
272580417909,194431760604876
69931722674,194431760604876
176852855749006,194431760604876
166556890038576,72131595841
482166831840493,113716970402
267022469995965,113716970402
14892757589,113716970402
118708400750,113716970402
324684164243,113716970402
109742359052348,113716970402
14062458815,113716970402
108032875890882,113716970402
102950680273,113716970402
216056008418094,154102764623860
317983380608,154102764623860
274388079295793,118306208196347
120895067930837,118306208196347
77485902998,118306208196347
106107852753726,118306208196347
39869196721,118306208196347
110521052305522,144330308947117
108424279189115,144330308947117
104112522958527,144330308947117
117503518309713,144330308947117
106001569431693,144330308947117
103857089653072,144330308947117
108734939150669,144330308947117
246008638416,190404727665031
129513977079966,190404727665031
114500753177,190404727665031
117049238334547,190404727665031
384301448291803,58951062550
149341118093,58951062550
106457430009,58951062550
324843910954227,58951062550
17013442993,58951062550
51071316151,58951062550
1518111691747952,58951062550
106263506080646,58951062550
190652371100153,58951062550
104425999622380,58951062550
121825104533724,58951062550
148375425202374,58951062550
150502181812659,58951062550
47387682150,58951062550
167537613298570,58951062550
467857655617,157904380895327
120889114592228,157904380895327
14324070103,157904380895327
110284037621,157904380895327
138488659284,157904380895327
124151394282786,125103067573589
163885392360,125103067573589
154731767892053,125103067573589
564424670258636,125103067573589
555991777753026,125103067573589
183198265093731,125103067573589
163701776998281,125103067573589
153373144691763,125103067573589
74778992727,125103067573589
210711488962792,125103067573589
660074714016728,125103067573589
447874955265362,125103067573589
100498280011833,125103067573589
117421231646971,125103067573589
87043825715,125103067573589
133894644120,125103067573589
57189472971,125103067573589
209097522511110,125103067573589
54286155317,125103067573589
142949599116211,125103067573589
112474842137028,125103067573589
115673228455749,125103067573589
143360815697456,125103067573589
126824414003324,125103067573589
116639621745138,125103067573589
117162104970465,125103067573589
109561055753730,125103067573589
158504940849447,125103067573589
150174931660297,125103067573589
78623078958,125103067573589
215317501863352,125103067573589
169606036434208,125103067573589
298987109643,125103067573589
101692179930061,125103067573589
102929263132422,125103067573589
178866168851789,125103067573589
215601335117318,125103067573589
199010757838,125103067573589
235096073186499,125103067573589
108187035933805,125103067573589
246811652086200,125103067573589
109689142391569,125103067573589
111976948820666,125103067573589
116537475072226,125103067573589
427767730583,125103067573589
511087335628370,202875359735664
338077742912613,202875359735664
136336876521150,202875359735664
56830337268,202875359735664
265737920163436,202875359735664
243039189081733,202875359735664
405244509589024,202875359735664
286841791340416,202875359735664
265937459850,202875359735664
140113159493240,202875359735664
508195712549844,202875359735664
113275282082407,202875359735664
113390680814,202875359735664
448984631782526,202875359735664
317602208361944,202875359735664
302982399780473,202875359735664
332399823493730,202875359735664
112474015434718,202875359735664
20674850824,202875359735664
177447362294982,202875359735664
69551292283,202875359735664
276959039028407,202875359735664
210296862344316,202875359735664
401048603311427,202875359735664
172179931875,202875359735664
558355340862789,202875359735664
123868540983726,202875359735664
377094562407331,202875359735664
165599879641,202875359735664
188221819206,202875359735664
51279368597,202875359735664
8119519164,202875359735664
13341879933,202875359735664
188408684561959,202875359735664
380651248633270,202875359735664
179635202492,202875359735664
9765181485,202875359735664
530436803651276,202875359735664
309938749101506,202875359735664
122750847741306,202875359735664
271270969661643,202875359735664
147418591939240,202875359735664
231802003524182,102315503140392
116745345064156,102315503140392
104823919601540,102315503140392
153291558102998,102315503140392
271976412642,102315503140392
204691009570426,102315503140392
154749231202326,102315503140392
339829329008,102315503140392
124171187618312,102315503140392
134592276640051,102315503140392
159579747452306,102315503140392
215162071836247,102315503140392
109417327987,102315503140392
231802003524182,102315503140392
116745345064156,102315503140392
104823919601540,102315503140392
153291558102998,102315503140392
271976412642,102315503140392
204691009570426,102315503140392
154749231202326,102315503140392
339829329008,102315503140392
124171187618312,102315503140392
134592276640051,102315503140392
159579747452306,102315503140392
215162071836247,102315503140392
109417327987,102315503140392
290882667633870,141288339266163
109354915771597,141288339266163
103539909711531,141288339266163
126754417494682,141288339266163
118684450997,141288339266163
151917351664643,141288339266163
199010400144936,141288339266163
1403599829865255,141288339266163
370784826385219,141288339266163
105106639519185,141288339266163
278457728941051,141288339266163
175866219095885,141288339266163
117729519704,141288339266163
108879087298,141288339266163
1453948378162069,141288339266163
118524621553388,141288339266163
55400939034,141288339266163
180168058704669,141288339266163
592287720797426,141288339266163
10150152926800253,141288339266163
273196537592,93367216997
113934785361656,93367216997
1385150678378986,93367216997
306582895074,93367216997
22724845772,93367216997
195180007796,108233855865259
167641889920409,108233855865259
9676149009,108233855865259
53355124144,108233855865259
158364660040,108233855865259
230177762984,108233855865259
110216005660558,108233855865259
49697304292,108233855865259
198228890287761,179212188794353
296524158194,179212188794353
241570324905,179212188794353
152562351044,179212188794353
153232428039202,179212188794353
13229849337,179212188794353
258734984433,179212188794353
226402156107,179212188794353
157032561011097,179212188794353
104623154827,179212188794353
157997284258904,116028408452281
55701226138,116028408452281
167641889920409,116028408452281
114650071915854,116028408452281
8825613977,116028408452281
77776517040,187737084608471
133661710017391,187737084608471
52167630210,125167617577570
146112175425678,125167617577570
287397458800,125167617577570
93175889719,125167617577570
26971470317,125167617577570
112241532170339,135737533172577
272174856320,135737533172577
79236779493,135737533172577
174168845946969,135737533172577
157521207754380,135737533172577
572873206103262,135737533172577
163023493722339,135737533172577
117364678324489,135737533172577
124398737598919,135737533172577
5181544105,135737533172577
177605395605181,135737533172577
360035684825,135737533172577
140283232699315,102057326525015
187543878011752,102057326525015
27357898219,102057326525015
136062183085925,102057326525015
35122528853,102057326525015
38029820473,102057326525015
343703403816,102057326525015
58676646804,102057326525015
24302792343,102057326525015
48830879004,102057326525015
110097025681247,102057326525015
256843941037308,102057326525015
6989767108,102057326525015
146885348904,102057326525015
6937463748,102057326525015
87377228013,102057326525015
137987150268,102057326525015
875144602512007,109456482427861
216175558556446,109456482427861
162066415486,109456482427861
275608333695,109456482427861
120667631284008,109456482427861
119650024781086,109456482427861
211313118876,109456482427861
55737276386,109456482427861
875144602512007,109456482427861
216175558556446,109456482427861
162066415486,109456482427861
275608333695,109456482427861
120667631284008,109456482427861
119650024781086,109456482427861
211313118876,109456482427861
55737276386,109456482427861
101157855702,135999383122959
150918241746998,60672091905
262540353858338,60672091905
311662572260856,60672091905
97733157101,60672091905
204010799627049,60672091905
171841761429,60672091905
121593537887653,60672091905
48340729014,60672091905
177417581102,60672091905
150918241746998,60672091905
262540353858338,60672091905
311662572260856,60672091905
97733157101,60672091905
204010799627049,60672091905
171841761429,60672091905
121593537887653,60672091905
48340729014,60672091905
177417581102,60672091905
223027394374298,225369517165
446769750334,225369517165
21557622350,225369517165
167133929992977,225369517165
45257084389,225369517165
54899149152,225369517165
325791811335,225369517165
142690135766460,225369517165
30744344687,225369517165
20778076336,225369517165
6831293397,225369517165
53649008523,225369517165
319795099502,225369517165
143778688976478,163119360414763
93037910600,163119360414763
15757317405,163119360414763
432387393453368,163119360414763
134481661817,163119360414763
21493415077,163119360414763
224483527585521,163119360414763
22674589136,163119360414763
39610026096,163119360414763
9685838153,163119360414763
303290133054199,163119360414763
70409438920,163119360414763
80585070417,163119360414763
84122366216,163119360414763
8469912010,220340864275
190926574305168,220340864275
331701756844478,220340864275
150964518370079,220340864275
179126041407,220340864275
407068099342816,220340864275
76152820262,220340864275
380232982049609,220340864275
155394144487771,220340864275
42962373564,220340864275
